toothpick,toothpick.n.01,toothpick.n.01,1
committee,committee.n.01,committee.n.01,1
consists,consist.v.04,consist.v.04,1
of,O,O,1
fifteen,O,O,1
people,person.n.01,person.n.01,1
Everybody,person.n.01,person.n.01,1
paid,pay.v.01,pay.v.01,1
dropped,drop_off.v.03,drop.v.01,0
off,O,O,1
at,O,O,1
station,station.n.01,station.n.01,1
Dogs,dog.n.01,dog.n.01,1
bark,bark.v.04,bark.n.01,0
began,begin.v.01,begin.v.01,1
to,O,O,1
snore,snore.v.01,snore.v.01,1
arrived,arrive.v.01,arrive.v.01,1
by,O,O,1
car,car.n.01,car.n.01,1
Something,entity.n.01,entity.n.01,1
's,O,O,1
not,O,O,1
right,right.a.02,O,0
am,O,O,1
wiping,wipe.v.01,wipe.v.01,1
nose,nose.n.01,nose.n.01,1
with,O,O,1
handkerchief,handkerchief.n.01,handkerchief.n.01,1
book,book.n.01,book.n.02,0
is,O,O,1
so,O,so.r.01,0
difficult,difficult.a.01,difficult.a.01,1
ca,O,O,1
n't,O,O,1
read,read.v.01,read.v.01,1
is,be.v.02,O,0
buddy,buddy.n.01,buddy.n.01,1
of,O,O,1
mine,O,O,1
was,O,O,1
unimpressed,unimpressed.a.01,unimpressed.a.01,1
parents,parent.n.01,parent.n.01,1
are,O,O,1
aged,aged.a.01,aged.a.03,1
pushed,push.v.01,push.v.01,1
off,O,O,1
cliff,cliff.n.01,cliff.n.01,1
is,O,O,1
three,O,O,1
years,year.n.01,year.n.01,1
older,old.a.01,old.a.01,1
than,O,O,1
wiggled,wiggle.v.01,wiggle.v.01,1
nose,nose.n.01,nose.n.01,1
hate,hate.v.01,hate.v.01,1
karaoke,karaoke.n.01,karaoke.n.01,1
're,be.v.03,O,0
in,O,O,1
aisle,aisle.n.02,O,0
two,O,O,1
's,O,O,1
popular,popular.a.01,popular.a.01,1
with,O,O,1
women,woman.n.01,woman.n.01,1
dress,dress.n.01,dress.n.01,1
is,be.v.03,O,0
above,O,O,1
knee,knee.n.01,knee.n.01,1
loves,love.v.03,love.v.01,0
too,O,O,1
'll,O,O,1
see,see.v.08,see.v.01,0
tomorrow,O,O,1
at,O,O,1
school,school.n.02,school.n.02,1
grabbed,grab.v.02,grab.v.05,0
keys,key.n.01,key.n.01,1
and,O,O,1
put,put.v.01,put.v.01,1
into,O,O,1
pocket,pocket.n.01,pocket.n.01,1
rash,rash.n.01,rash.n.01,1
broke,break_out.v.01,break_out.v.01,1
out,O,O,1
on,O,O,1
neck,neck.n.01,neck.n.01,1
'm,O,O,1
glad,glad.a.01,glad.a.01,1
asked,ask.v.01,ask.v.01,1
beat,beat.v.01,beat.v.01,1
yesterday,day.n.03,O,0
is,O,O,1
sitting,sit.v.01,sit.v.01,1
on,O,O,1
bunk,bunk.n.02,bunk.n.01,0
suffers,suffer.v.02,suffer.v.02,1
from,O,O,1
osteoporosis,osteoporosis.n.01,osteoporosis.n.01,1
attends,attend.v.01,attend.v.01,1
school,school.n.03,school.n.02,0
at,O,O,1
night,night.n.07,night.n.07,1
There,O,O,1
are,be.v.03,O,0
books,book.n.02,book.n.02,1
on,O,O,1
desk,desk.n.01,desk.n.01,1
blushed,blush.v.01,blush.v.01,1
is,O,O,1
twenty,O,O,1
years,year.n.01,year.n.01,1
old,old.a.01,old.a.01,1
knows,know.v.04,know.v.01,0
beautiful,beautiful.a.01,beautiful.a.01,1
ring,ring.n.08,ring.n.08,1
got,O,O,1
expelled,expel.v.01,expel.v.01,1
's,O,O,1
maxed,max_out.v.01,O,0
out,O,O,1
credit~cards,credit_card.n.01,O,0
demonstrated,demonstrate.v.01,show.v.01,1
new,new.a.01,new.a.01,1
vacuum~cleaners,vacuum_cleaner.n.01,O,0
was,O,O,1
jealous,jealous.a.01,jealous.a.01,1
has,have.v.01,O,0
eleven,O,O,1
children,child.n.02,child.n.02,1
swan,swan.n.01,swan.n.01,1
is,O,O,1
gliding,glide.v.01,glide.v.01,1
toward,O,O,1
reeds,reed.n.01,reed.n.01,1
is,O,O,1
located,located.a.01,located.a.01,1
in,O,O,1
rubbed,rub.v.01,rub.v.01,1
feet,foot.n.01,foot.n.02,0
had,O,O,1
hair,hair.n.01,hair.n.01,1
cut,cut.v.32,cut.v.01,0
was,O,O,1
elected,elect.v.01,elect.v.01,1
governor,governor.n.01,governor.n.01,1
of,O,O,1
in,O,O,1
Few,O,O,1
scientists,scientist.n.01,scientist.n.01,1
understand,understand.v.02,understand.v.01,0
theory~of~relativity,theory_of_relativity.n.01,theory_of_relativity.n.01,1
There,O,O,1
's,be.v.04,O,0
famous,famous.a.01,famous.a.01,1
book,book.n.01,book.n.02,0
in,O,O,1
entire,entire.a.01,entire.a.01,1
last,last.a.02,last.a.02,1
chapter,chapter.n.01,chapter.n.01,1
is,be.v.01,O,0
single,single.a.03,single.a.04,1
sentence,sentence.n.01,sentence.n.01,1
is,O,O,1
unafraid,unafraid.a.01,unafraid.a.01,1
is,O,O,1
years,year.n.01,year.n.01,1
younger,young.a.01,young.a.01,1
than,O,O,1
but,O,O,1
times,time.n.01,time.n.01,1
richer,rich.a.01,rich.a.01,1
was,O,O,1
born,bear.v.02,bear.v.02,1
on,O,O,1
express,express.n.02,express.a.02,0
train,train.n.01,train.n.01,1
from,O,O,1
arrives,arrive.v.01,O,0
at,O,O,1
ten~o'clock,O,O,1
have,O,O,1
to,O,O,1
put,put.v.01,put.v.01,1
stamp,stamp.n.04,stamp.n.04,1
on,O,O,1
envelope,envelope.n.01,envelope.n.01,1
loves,love.v.01,love.v.01,1
squirrels,squirrel.n.01,squirrel.n.01,1
waved,wave.v.01,wave.v.01,1
goodbye,goodbye.n.01,goodbye.n.01,1
ca,O,O,1
n't,O,O,1
call,call.v.03,call.v.03,1
anyone,person.n.01,person.n.01,1
right,O,O,1
now,O,O,1
was,O,O,1
ashamed,ashamed.a.01,ashamed.a.01,1
and,O,O,1
apologised,apologise.v.02,apologize.v.02,0
for,O,O,1
mistakes,mistake.n.01,mistake.n.01,1
Tennis,tennis.n.01,tennis.n.01,1
is,be.v.02,O,0
preferred,preferred.a.02,preferable.s.01,1
sport,sport.n.01,sport.n.01,1
wife,wife.n.01,wife.n.01,1
's,O,O,1
constant,constant.a.02,constant.a.03,0
nagging,nag.v.01,O,0
is,O,O,1
getting,get_down.v.05,get.v.01,0
down,O,O,1
is,O,O,1
n't,O,O,1
scared,scared.a.01,scared.a.01,1
anymore,O,O,1
love,love.v.03,love.v.01,0
is,O,O,1
extremely,extremely.r.02,extremely.r.02,1
romantic,romantic.a.02,romantic.a.02,1
Belgium,country.n.02,belgium.n.01,0
is,O,O,1
called,call.v.01,call.v.01,1
in,O,O,1
spent,spend.v.01,spend.v.01,1
day,day.n.04,day.n.01,0
in,O,O,1
open~air,open_air.n.01,open_air.n.01,1
love,love.v.01,love.v.01,1
honey,honey.n.01,honey.n.01,1
will,O,O,1
cost,cost.v.01,cost.v.01,1
thirty,O,O,1
euros,euro.n.01,euro.n.01,1
Do,O,O,1
eat,eat.v.01,eat.v.01,1
bell~peppers,bell_pepper.n.02,O,0
was,O,O,1
n't,O,O,1
busy,busy.a.01,busy.a.01,1
met,meet.v.01,meet.v.01,1
in,O,O,1
by,O,O,1
chance,chance.n.02,chance.n.01,0
farmer,farmer.n.01,farmer.n.01,1
owns,own.v.01,own.v.01,1
horses,horse.n.01,horse.n.01,1
instead,O,O,1
of,O,O,1
tractor,tractor.n.01,tractor.n.01,1
material,material.n.01,material.n.01,1
absorbs,absorb.v.01,absorb.v.01,1
built,build.v.01,build.v.01,1
fence,fence.n.01,fence.n.01,1
around,O,O,1
house,house.n.01,house.n.01,1
is,O,O,1
also,O,O,1
called,call.v.01,call.v.01,1
table~tennis,O,O,1
There,O,O,1
is,be.v.03,O,0
milk,milk.n.01,milk.n.01,1
in,O,O,1
fridge,fridge.n.01,fridge.n.01,1
used,O,O,1
to,O,O,1
play,play.v.05,play.v.01,0
in,O,O,1
park,park.n.02,park.n.02,1
started,start.v.01,start.v.02,0
sweating,sweat.v.01,sweat.v.01,1
